,doctor_id,doctor_name,speciality_stream,experience_years,consultation_fees,locality,locality_latitude,locality_longitude,translated_practice_type,clinic_name,show_consultation_fees,summary,qualification_1,qualification_2,qualification_3,qualification_4,qualification_5,qualification_6,qualification_7,is_qualification_valid_in_country_1,is_qualification_valid_in_country_2,is_qualification_valid_in_country_3,is_qualification_valid_in_country_4,is_qualification_valid_in_country_5,is_qualification_valid_in_country_6,is_qualification_valid_in_country_7,college_1,college_2,college_3,college_4,college_5,college_6,college_7,completion_year_1,completion_year_2,completion_year_3,completion_year_4,completion_year_5,completion_year_6,completion_year_7,sub_specialty_1,sub_specialty_2,sub_specialty_3,sub_specialty_4,sub_specialty_5,sub_specialty_6,sub_specialty_7,sub_specialty_8,sub_specialty_9,sub_specialty_10,sub_specialty_11,sub_specialty_12,specialty_1,specialty_2,specialty_3,specialty_4,specialty_5,specialty_6,specialty_7,specialty_8,specialty_9,specialty_10,specialty_11,specialty_12,doctor_label_1,doctor_label_2,doctor_label_3,doctor_label_4,doctor_label_5,doctor_label_6,doctor_label_7,doctor_label_8,doctor_label_9,doctor_label_10,doctor_label_11,doctor_label_12,approved_1,approved_2,approved_3,approved_4,approved_5,approved_6,approved_7,approved_8,approved_9,approved_10,approved_11,approved_12
3197,419855,Dr. Ganesh Mhetras,,17.0,700,Kharadi,18.54107,73.93563,Hospital,Columbia Asia Hospital,True,,BPTh/BPT,,,,,,,True,,,,,,,"Sancheti College of Physiotherapy, Pune",,,,,,,2002,,,,,,,Dentist,,,,,,,,,,,,Dentist,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
3198,4681,Dr. Ajith Kadam,,28.0,100,Aundh,18.560705,73.81244,Clinic,Dr. Kadam's Dental Clinic,True,,MBBS , MS - Orthopaedics,,,,,,True , True,,,,,,"Dr DY Patil University, Navi Mumbai ", MGM Medical College and Hospital,,,,,,2009 , 2014,,,,,,Neuro Physiotherapist,,,,,,,,,,,,Physiotherapist,,,,,,,,,,,,Therapist,,,,,,,,,,,,True,,,,,,,,,,,
3199,589851,Dr. Rachana Gholap,,18.0,300,Hinjewadi,18.59854,73.74151,Hospital,Mediplus Speciality Hospital Pvt. Ltd,True,,BPTh/BPT,,,,,,,True,,,,,,,"Devi Ahilya Vishwa Vidhyalaya, Indore, M.P.",,,,,,,2006,,,,,,,Dentist,,,,,,,,,,,,Dentist,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
3200,353476,Dr. Poonam Yelnare,,12.0,300,Sangvi,18.52164,73.87644,Clinic,Dr. Yelnare's Clinic,True,"Dr. Poonam Yelnare is an Obstetrician, Gynaecologist and Infertility specialist in New Sangvi. She has got 9 years of experience, She has worked at Sassoon Hospital, Aditya Birla Hospital, and Civil Hospital Pune.",MDS - Periodontics , BDS,,,,,,True , True,,,,,,"Dr. D.Y. Patil Dental College  Hospital, Pune "," Maharashtra Universtity of Health Sciences, Nashik",,,,,,2013 , 2008,,,,,,Dermatologist,,,,,,,,,,,,Dermatologist,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
3201,40227,Dr. Rajendra S. Mehta,,22.0,200,Shukrawar Peth,18.512112,73.854935,Clinic,Mehta Clinic,True,,BDS,,,,,,,True,,,,,,,"Pravara Rural Institute                                          Dental Education, University of Poona",,,,,,,2010,,,,,,,Physiotherapist,,,,,,,,,,,,Physiotherapist,,,,,,,,,,,,Therapist,,,,,,,,,,,,True,,,,,,,,,,,
3202,42858,Dr. Surekha Damle,,29.0,350,Pimpri-Chinchwad,18.63155,73.78301,Hospital,Ashirwad Eye Hospital,True,,BPTh/BPT,,,,,,,True,,,,,,,"Maharahtra Academy of Engineering and Educational Research's Physiotherapy College, Talegaon Dabhade,Pune",,,,,,,2015,,,,,,,Dentist,,,,,,,,,,,,Dentist,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
3203,662061,Dr. Rajiv Adkar,,42.0,500,Hadapsar,18.50483,73.9272,Hospital,Noble Hospital,True,,BPTh/BPT,,,,,,,True,,,,,,,King Edward Memorial Hospital and Seth Gordhandas Sunderdas Medical College,,,,,,,1998,,,,,,,Physiotherapist,,,,,,,,,,,,Physiotherapist,,,,,,,,,,,,Therapist,,,,,,,,,,,,True,,,,,,,,,,,
3204,399521,Dr. Gorde Jaypal   (Physiotherapist),Therapist,10.0,350,Chakan,18.754843,73.857185,Clinic,Dr. Gorde Spine Physiotherapy Clinic,True,,BPTh/BPT,,,,,,,True,,,,,,,Padmashree Institute of Physiotherapy - RGUHS,,,,,,,2008,,,,,,,Ayurveda,,,,,,,,,,,,Ayurveda,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
3205,710361,Dr. Niranjan Revadkar,AYUSH,12.0,450,Fatima Nagar,18.493214,73.90027,Clinic,Dr Batra's Positive Health Clinic Pvt Ltd,True,"Dr. Niranjan Revadkar is a consultant at Dr. Batra’s™ Positive Health Clinic. He has been practicing homeopathy for the past 11 years. He specializes in acute as well as chronic ailments, especially in allergic bronchitis, asthma, arthritis, migraine, hair fall, irritable bowel syndrome, skin diseases, piles, musculoskeletal disorders, children's diseases, digestive problems, genitourinary disorders and gynecological disorders, among others.",BDS,,,,,,,True,,,,,,,"Sharad Pawar Dental College, Sawangi, Wardha.",,,,,,,2002,,,,,,,Physiotherapist,,,,,,,,,,,,Physiotherapist,,,,,,,,,,,,Therapist,,,,,,,,,,,,True,,,,,,,,,,,
3206,499603,Dr. Priyanka R Dudhe,AYUSH,11.0,300,Kharadi,18.551203,73.93511,Clinic,Shree Sai Polyclinic,True,,MDS - Prosthodontics , BDS,,,,,,True , True,,,,,,T.K.D.C & R.C.      Kolhapur , T.K.D.C & R.C.      Kolhapur,,,,,,2012 , 2007,,,,,,Ayurveda,,,,,,,,,,,,Ayurveda,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
3207,431717,Dr. Ujjwala Mudgerikar,,27.0,200,Anandnagar,18.477234,73.81913,Clinic,Dr. Ujjwala Mudgerikar's Children Clinic,True,,MBBS , DNB - General Medicine,,,,,,True , True,,,,,,King Edward Memorial Hospital and Seth Gordhandas Sunderdas Medical College ," Deenanath Mangeshkar Hospital, Pune",,,,,,2010 , 2016,,,,,,Ayurveda,,,,,,,,,,,,Ayurveda,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
3208,341036,Dr. Pravin R. Bharatiya,,30.0,300,Narayan Peth,18.51453,73.84706,Clinic,Praveen Bhartiya Skin clinic,True,"Associate Professor in Dermatology at KEM Hospital, Pune.
PG Guide in Skin, VD and Leprosy.
Consultant Dermatologist at Deenanath Mangeshkar Hospital, Pune.",BHMS,,,,,,,True,,,,,,,"Maharashtra Universtity of Health Sciences, Nashik",,,,,,,2004,,,,,,,Homoeopath,,,,,,,,,,,,Homoeopath,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
3209,582944,Dr. Sonali,,8.0,400,Sangvi,18.57985,73.81263,Clinic,ENT Care Clinic,True,"Medicine bridges the gap between science and society. Indeed, the application of scientific knowledge to human health is a crucial aspect of clinical practice. We are one important agent through which that scientific understanding is expressed. But medicine is more than the sum of our knowledge about disease. Medicine concerns the experiences, feelings, and interpretations of human beings in often extraordinary moments of fear, anxiety, and doubt.In this extremely vulnerable position, it is medical professionalism that underpins the trust the public has in doctors. I constantly pursue perfection, knowledge  and skill in ENT to provide the explicit scientific and often tacit experiential basis for such judgements  My parents and teachers have not only nurtured me but made me a true humanist and rational person with  good insight of Indian society and peoples aspirations.",MD - Obstetrics & Gynaecology , DNB - Obstetrics & Gynecology , MNAMS - Obstetrics & Gynaecology , MBBS,,,,True , True , True , True,,,,"Dr V M Medical College,Solapur ", National Board Of Examination , National Academy of Medical Sciences (India) ," Pravara Institute of Medical Sciences, Loni",,,,2004 , 2005 , 2006 , 2000,,,,Gastroenterologist,,,,,,,,,,,,Gastroenterologist,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
3210,220289,Dr. Sanjeev B. Gupta,,10.0,400,Pimpri-Chinchwad,18.635227,73.820114,Clinic,Elegance Skin Clinic,True,,MS - Orthopaedics,,,,,,,True,,,,,,,"University of Mumbai, Mumbai",,,,,,,2003,,,,,,,Ayurveda,,,,,,,,,,,,Ayurveda,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
3211,579079,Dr. Archana Chandak,,24.0,400,Nigdi,18.655857,73.771255,Clinic,Apollo Clinic,True,"Dr. Archana Chandak is a Gynecologist in Nigdi, Pune and has an experience of 24 years in this field. Dr. Archana Chandak practices at Apollo Clinic in Nigdi, Pune and Ashwin Medical Foundation's Moraya Multispeciality Hospital in Pimpri-Chinchwad, Pune. She completed MBBS from Dr V M Medical College,Solapur in 1993 and DGO from Dr V M Medical College,Solapur in 1996. ",BPTh/BPT , MPTh/MPT - Neurological Physiotherapy,,,,,,True , True,,,,,,"Rajiv Gandhi University of Health Sciences, Bangalore, India "," Rajiv Gandhi University of Health Sciences, Bangalore, India",,,,,,2006 , 2009,,,,,,Ayurveda,,,,,,,,,,,,Ayurveda,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
3212,239522,Dr. Ganga Sunil pawar,,15.0,100,Wakad,18.599636,73.775116,Clinic,Aarav Dental Clinic,True,,BSc - Physiotherapy , MPTh/MPT - Neurological Physiotherapy,,,,,,True , True,,,,,,Dr. D.Y. Patil Institute of Physiotherapy , Dr. D.Y. Patil Institute of Physiotherapy,,,,,,2012 , 2016,,,,,,Ayurveda,,,,,,,,,,,,Ayurveda,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
3213,450895,Dr. Satish Bhong,,12.0,200,Hadapsar,18.500927,73.9394,Hospital,Sai Multispeciality Hospital,True,"Dr Satish Bhong is an ENT surgeon having 8 years of experience and he has successfully performed many ENT operations.He is attached as an ENT consultant in Sayhadri hospital,hadapsar ,Noble Hospital,Inamdar Hospital & other nursing homes",MBBS , Diploma in ENT,,,,,,True , True,,,,,,"MGM Institute of Health Science, Bombay ", College of physicians and Surgeons Mumbai,,,,,,2005 , 2012,,,,,,Physiotherapist,,,,,,,,,,,,Physiotherapist,,,,,,,,,,,,Therapist,,,,,,,,,,,,True,,,,,,,,,,,
3214,553382,Dr. Naziya Shaikh   (Physiotherapist),Therapist,13.0,400,Viman Nagar,18.567747,73.91459,Clinic,Express Clinics Pvt Ltd -Viman Nagar,True,"Dr. Naziya Shaikh has more than 10 years of experience in offering physiotherapy solutions for various musculoskeletal conditions, neuromuskulo-skeletal conditions, cardio-respirstory conditions, diabetic condition & post operative conditions. 
Dr. Naziya shaikh completed B.P.Th in 2007 under Allahabad University.",MBBS , Diploma in Psychiatry,,,,,,True , True,,,,,,"Dr. D.Y. Patil Medical College and Hospital, Navi  Mumbai. "," NDMVP Samaj Medical College, Nasik",,,,,,2007 , 2014,,,,,,Ophthalmologist/ Eye Surgeon,,,,,,,,,,,,Ophthalmologist,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
3215,714531,Dr. Milind Prabhakar Gajewar,,21.0,750,Shivajinagar,18.529598,73.852745,Hospital,Sancheti Hospital,True,,BHMS , Fellowship in Aesthetic Medicine,,,,,,True , True,,,,,,"Dhondumama Sathe Homeopathic Medical College, Pune. ", International Cosmetology Academy,,,,,,2007 , 2009,,,,,,Infertility Specialist , Laparoscopic Surgeon (Obs & Gyn) , Gynecologist,,,,,,,,,,Gynecologist/Obstetrician , Gynecologist/Obstetrician , Gynecologist/Obstetrician,,,,,,,,,,Doctor , Doctor , Doctor,,,,,,,,,,True , True , True,,,,,,,,,
3216,221362,Dr. Trupti Khare Dudhat,,11.0,100,Karve Nagar,18.48976,73.8203,Clinic,Om Dental Clinic,True,,BDS,,,,,,,True,,,,,,,"Nair Hospital Dental College (NHDC), Mumbai",,,,,,,2012,,,,,,,Ophthalmologist/ Eye Surgeon , Infections and Immunology in Ophthalmology Specialist , Pediatric Ophthalmologist and Strabismus Specialist,,,,,,,,,,Ophthalmologist , Ophthalmologist , Ophthalmologist,,,,,,,,,,Doctor , Doctor , Doctor,,,,,,,,,,True , False , False,,,,,,,,,
3217,430764,Dr. Nikhil Hazare,AYUSH,10.0,300,Market Yard,18.487654,73.86837,Clinic,Aarogyam Homoeopathic Clinic,True,,BDS,,,,,,,True,,,,,,,MAHARASHTRA UNIVERSITY,,,,,,,2012,,,,,,,Pediatrician,,,,,,,,,,,,Pediatrician,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
3218,539067,Dr. Sunny Deshmukh,,11.0,1500,Kharadi,18.562717,73.92948,Clinic,AR 32 Signature Smiles Executive Poly Dental Care Centre,True,working with AR 32 signatures smiles since 5 years.,MBBS , MS - Ophthalmology,,,,,,True , True,,,,,,"Rural Medical College, Loni "," Rural Medical College, Loni",,,,,,2002 , 2005,,,,,,Audiologist,,,,,,,,,,,,Audiologist,,,,,,,,,,,,Therapist,,,,,,,,,,,,True,,,,,,,,,,,
3219,771056,Dr. Archana Nimbalkar,,11.0,400,Sinhagad Road,18.491774,73.833595,Clinic,Nimbalkar Jarhad Eye Hospital ,True,,MBBS,,,,,,,True,,,,,,,"Netaji Subhash Chandra Bose Medical College, Jabalpur",,,,,,,1973,,,,,,,Urologist,,,,,,,,,,,,Urologist,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
3220,550361,Dr. Sonali Warunjikar,,23.0,200,Fatima Nagar,18.499796,73.9003,Clinic,Warunjikar Dental Clinic,True,,PG Diploma In Clinical Cosmetology (PGDCC) , BHMS,,,,,,True , True,,,,,,"Indian Institute Of Aesthetic Medicine, Pune "," Mahila homeopathic medical college, Solapur",,,,,,2015 , 2009,,,,,,Ophthalmologist/ Eye Surgeon,,,,,,,,,,,,Ophthalmologist,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
3221,431001,Dr. Abhijeet Aghor,,8.0,100,Hadapsar,18.50892,73.926025,Clinic,Dr. Aghor's Advanced Dental Care,True,,"MD - Dermatology , Venereology & Leprosy ", MBBS,,,,,,True , True,,,,,,"JNMC, Wardha "," Dr V M Medical College,Solapur",,,,,,2013 , 2008,,,,,,Prosthodontist , Implantologist,,,,,,,,,,,Dentist , Dentist,,,,,,,,,,,Doctor , Doctor,,,,,,,,,,,True , True,,,,,,,,,,
3222,267640,Dr. Shilpa Chitnis Joshi,,21.0,500,Kothrud,18.509157,73.812546,Hospital,Krishna Hospital,True,"Dr. Shilpa Chitnis – Joshi is a Gynecologist & Obstetrician practicing on Paud Road since 1998.
She completed her post graduation in Gynecology & Obstetrics from Government medical College, Miraj in 1997. She is working in Krishna Hospital since 1998 and also attached to various hospitals in the area like Sahyadri, Deenanath Mangeshkar and Sanjeevan Hospital.
Her special interests are in Endoscopic Surgeries in Gynecology like laparoscopic hysterectomy/ovarian cyst and treating infertility patients. She has vast experience in treating menstrual problems without surgery.
She is also a member of Council of Sex Education & Parenthood (International) since 2001 and specializes in premarital counseling & marital sex counseling.",BAMS,,,,,,,True,,,,,,,"Gramin Mahavidyalaya Patur, Akola",,,,,,,2006,,,,,,,Ayurveda,,,,,,,,,,,,Ayurveda,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
3223,481231,Dr. Ravindra Kachare,,22.0,350,Nanded City,18.458298,73.78689,Hospital,Nanded Multispecialty  Hospital,True,,MBBS , DNB - General Medicine,,,,,,True , True,,,,,,University of Pune ," Ministry of Health, New Delhi",,,,,,1994 , 2001,,,,,,Laparoscopic Surgeon (Obs & Gyn) , Infertility Specialist , Gynecologist,,,,,,,,,,Gynecologist/Obstetrician , Gynecologist/Obstetrician , Gynecologist/Obstetrician,,,,,,,,,,Doctor , Doctor , Doctor,,,,,,,,,,True , True , True,,,,,,,,,
3224,379095,Dr. Ravindra Pote,AYUSH,28.0,100,Kondhwa,18.454824,73.886765,Clinic,Shree Clinic,True,,MBBS , MD - Pediatrics , MD - Pediatrics , Fellowship in Pediatric Neurology,,,,True , True , True , True,,,,"B J Medical College, Pune "," B J Medical College, Pune "," Brookdale University Hospital Medical Center, Brooklyn, New York, USA "," UT South Western, Dallas, Texas, USA",,,,1996 , 2000 , 2013 , 2016,,,,Gastroenterologist,,,,,,,,,,,,Gastroenterologist,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
3225,678967,Dr. Arpi Lodha,,8.0,400,Fatima Nagar,18.505104,73.91742,Clinic,Life Wellness Clinic,True,"Working as an obstetrician and gynaecologist since 8 years, also as an laparoscopic surgeon and infertility specialist.",BDS , MDS - Periodontology and Oral Implantology,,,,,,True , True,,,,,,T.K.D.C & R.C.      Kolhapur , S.M.B.T. Dental College  Hospital,,,,,,2011 , 2016,,,,,,Ayurveda,,,,,,,,,,,,Ayurveda,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
3226,376053,Dr. Rohan Sharma,,12.0,200,Dighi Camp,18.622156,73.86842,Clinic,Vishesh Dental Care Center,True,,MBBS , MD - Obstetrics & Gynaecology , DM - Medical Genetics,,,,,True , True , True,,,,,"King Georges Medical College, Lucknow University ", King George Medical University ," Sanjay Gandhi post graduate institute of medical sciences, Lucknow",,,,,2000 , 2005 , 2011,,,,,Ayurveda,,,,,,,,,,,,Ayurveda,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
3227,641767,Dr. Sneha Bahirat   (Physiotherapist),Therapist,5.0,200,Wakad,18.604797,73.77506,Clinic,Curamax Physiotherapy & Rehabilitation Clinic,True,"Experienced Physiotherapist with a demonstrated history of working in the hospital & health care industry. Skilled in Spinal Manipulation, Physical Therapy, Mobilization, and Medicine. Strong healthcare services professional  with wide experience in Handling ,Communication & Understanding skills with different categories of patients.",DNB - Ophthalmology , FCPS- Ophthalmology , MBBS,,,,,True , True , True,,,,,King Edward Memorial Hospital and Seth Gordhandas Sunderdas Medical College , King Edward Memorial Hospital and Seth Gordhandas Sunderdas Medical College ," Karnataka Institute of Medical Sciences, Hubli, (KIMS)",,,,,2008 , 2007 , 2001,,,,,General Surgeon,,,,,,,,,,,,General Surgeon,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
3228,581403,Dr. Anmol Atmaramani,AYUSH,16.0,150,Dhayari,18.44248,73.81243,Clinic,Anmol Multispeciality Clinic,True,"Serving the patients from last 11+ years, worked in various sections during my practice. long list of satisfied patients.",MBBS , Diploma in Child Health (DCH),,,,,,True , True,,,,,,"Maharashtra Universtity of Health Sciences, Nashik ", College of physicians and Surgeons Mumbai,,,,,,2008 , 2013,,,,,,Neurologist,,,,,,,,,,,,Neurologist,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
3229,452958,Dr. Muralidhar Alavandi,,30.0,500,Viman Nagar,18.56452,73.9139,Clinic,Apollo Clinic,True,,MBBS,,,,,,,True,,,,,,,kanpur University,,,,,,,1975,,,,,,,Ophthalmologist/ Eye Surgeon , Pediatric Ophthalmologist and Strabismus Specialist,,,,,,,,,,,Ophthalmologist , Ophthalmologist,,,,,,,,,,,Doctor , Doctor,,,,,,,,,,,True , False,,,,,,,,,,
3230,606265,Dr. Sonali Sasane,,4.0,350,Shivajinagar,18.532585,73.84601,Clinic,Synergy Dental Clinics,True,"She is having good diagnostic skills, She is good at work like Scaling & Polishing, Restorative procedures, Prosthetic procedures.
She is having good patient handling quality.",MD - Pediatrics , Fellowship in Neonatology , MBBS,,,,,True , True , True,,,,,"Kempegowda Institute of Medical Sciences (KIMS), Bangalore ", King Edward Memorial Hospital and Seth Gordhandas Sunderdas Medical College ," JNMC, Wardha",,,,,2015 , 2016 , 2008,,,,,Homoeopath,,,,,,,,,,,,Homoeopath,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
3231,485709,Dr. Sandip Jagtap,,15.0,500,Pimpri-Chinchwad,18.65623,73.77321,Hospital,Aastha Hospital,True,,BDS,,,,,,,True,,,,,,,"Dr. D.Y. Patil Dental College  Hospital, Pune",,,,,,,2016,,,,,,,Ophthalmologist/ Eye Surgeon , Glaucoma Specialist,,,,,,,,,,,Ophthalmologist , Ophthalmologist,,,,,,,,,,,Doctor , Doctor,,,,,,,,,,,True , False,,,,,,,,,,
3232,46519,Dr. Sachin Aru,AYUSH,15.0,200,Hadapsar,18.501871,73.932686,Clinic,Shree Arya Ayurved And Panchkarma Clinic,True,"Dr. Sachin Aru is an Ayurveda in Hadapsar, Pune and has an experience of 12 years in this field. Dr. Sachin Aru practices at Shree Arya Ayurved & Panchakarma Clinic in Hadapsar, Pune. He completed BAMS from ADAMC  Ayurved College in 2005 and MD - Ayurveda from SSAM Ayurved College, PUNE in 2009. He is a member of Hadapsar Medical Association.",MBBS , MD - Medicine , DNB - Cardiology,,,,,True , True , True,,,,,University of Nagpur , University of Nagpur , N M Wadia Institute of Cardiology,,,,,1995 , 1999 , 2010,,,,,Homoeopath,,,,,,,,,,,,Homoeopath,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
3233,128692,Dr. Sachin Pagade,,18.0,300,Vishrantwadi,18.573605,73.88475,Hospital,Saideep Eye Hospital,True,,MDS - Periodontics , Diploma in Implanthology , BDS,,,,,True , True , True,,,,,"Maharashtra Universtity of Health Sciences, Nashik "," Nair Hospital Dental College (NHDC), Mumbai "," Terna Dental College and Hospital, Nerul",,,,,2016 , 2014 , 2008,,,,,Medical Oncologist,,,,,,,,,,,,Oncologist,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
3234,285801,Dr. Yashwant Ingle,,32.0,200,Pimpri-Chinchwad,18.621881,73.80233,Clinic,Dr Ingle Dental Clinic and Implant Center,True,"Dr. Yashwant Ingle Is A Vast Experienced Dental Surgeon Specialised In Oral And Maxillo Facial Surgery, Pathology And Endodontics And Aesthetics. Having 4 Different Systems In Dental Implants. Also Provides All Sort Of Dental Treatments And Surgeries.
",MBBS , FCPS - General Surgery , DNB - General Surgery , DNB - Plastic Surgery,,,,True , True , True , True,,,,RCSM GMC ," KEM Hospital,Pune "," KEM Hospital,Pune "," Maulana Azad Medical  College, Delhi University",,,,2006 , 2010 , 2011 , 2015,,,,Dermatologist,,,,,,,,,,,,Dermatologist,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
3235,267758,Dr. Mahajan Sachin D.,,10.0,750,Nagar Road,18.554043,73.8971,Hospital,Sahyadri Super Speciality Hospital,True,"Dr. Mahajan is a well known Brain & Spine Surgeon from Pune. He has been trained at Mumbai &
Abroad and has experience of more than 6 years in the field of Neurosurgery. After completing his
super specialization in Neurosurgery in Mumbai he has selected for foreign fellowship in Advanced
Micro neurosurgery (JAPAN) and Minimally invasive and advanced spine surgery (CANADA). Since
he has returned he has been associated with Sahyadri Group of Hospitals Pune",MBBS , Diploma in Child Health (DCH) , Fellowship in Neonatology,,,,,True , True , True,,,,,"Government Medical College, Miraj "," Maharashtra Universtity of Health Sciences, Nashik "," Maharashtra Universtity of Health Sciences, Nashik",,,,,2001 , 2012 , 2015,,,,,Ayurveda,,,,,,,,,,,,Ayurveda,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
3236,558351,Dr. Annapoorna A. Kalia,,11.0,500,Nigdi,18.659819,73.777405,Clinic,Ratan Cardiac Care Clinic,True,"Dr. Annapoorna is one of the leading female Interventional Cardiologists of Pune. She is recognised for her Interventional skills and genuine guidance on treatment of Cardiac diseases. She specialises in complex Angioplasties and Pacemaker Implantations.

Dr. Kalia has complete Diplomate of National Board (DNB) in General Medicine and has done super specialty in Cardiology Diplomate of National Board (DNB) Cardiology. She is available for consultation at Ratan Cardiac Care Clinic, Nigdi, Pune. Dr. Kalia has participated in several clinical trials and has also published articles in indexed Medical Journals.",MD - Ayurveda Medicine,,,,,,,True,,,,,,,"R.A. Podar Medical College, Mumbai-18, University of Mumbai",,,,,,,2006,,,,,,,Homoeopath,,,,,,,,,,,,Homoeopath,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
3237,752841,Dr. Jagdish Dhake,,7.0,500,Bibvewadi,18.472649,73.86257,Hospital,"Rao Nursing Home,Bibvewadi",True,"Dr. Jagdish Dhake Is Specialised In Trauma, Joint Replacement And Arthroscopy Surgeries. He Completed His Mbbs From Prestigious And Renowned Institution Of India Seth Gs Medical College And Kem Hospital, Mumbai. He Has Done Post Graduation  MS-Orthopaedics From Government Medical College, Amritsar, Dnb Orthopaedics From National Board, New Delhi.
He Has Been Awarded Mnams Ortho From National Board, New Delhi. He Has Done Fellowship In Joint Replacement And Arthroscopy From Highly Reputed Center. Presently Working As Chief Orthopaedic Surgeon In Rao Nursing Home, Pune.",BDS,,,,,,,True,,,,,,,DY Patil University,,,,,,,2014,,,,,,,General Physician,,,,,,,,,,,,General Physician,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
3238,227362,Dr. Pradeep Sharma,,31.0,650,Bund Garden,18.52963,73.87605,Hospital,Apollo Jehangir Hospital,True,,Post Graduation Diploma in Dietetics,,,,,,,True,,,,,,,"SNDT Women's University, Mumbai",,,,,,,2012,,,,,,,Medical Oncologist , Hematologic Oncologist,,,,,,,,,,,Oncologist , Oncologist,,,,,,,,,,,Doctor , Doctor,,,,,,,,,,,True , False,,,,,,,,,,
3239,580415,Dr. Tejashri Kakade   (Physiotherapist),Therapist,8.0,250,Kharadi,18.541018,73.93619,Clinic,Physiocare,True,,Diploma in Psychiatry , MBBS,,,,,,True , True,,,,,,"Byramjee Jeejeebhoy Government Medical College & Sasson General Hospital, Pune "," Grant Medical College and Sir JJ Hospital, Mumbai",,,,,,2016 , 2010,,,,,,General Surgeon,,,,,,,,,,,,General Surgeon,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
3240,702436,Dr. Poonam Gorakh Gawali,,6.0,150,Dattawadi,18.4944,73.83611,Clinic,Manek Skin & Poly Clinic,True,"I have done my BDS from CSMSS  Dental college aurangabad and my MDS from M.A.Rangoonwalla dental college pune. I have a experience of 4 years. I am specialised in children dentistry and also famous for painless root canal treatment of adults. I have completed many certification courses such as conscious sedation, microscopic enhanced pediatric dentistry. I am specialized in training uncooperative children and handicapped patients.",BDS,,,,,,,True,,,,,,,BHARATI VIDYAPEETH'S DENTAL COLLEGE &HOSPITAL  PUNE,,,,,,,2015,,,,,,,Cosmetologist,,,,,,,,,,,,Cosmetologist,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
3241,419858,Dr. Ripple Mehta,,11.0,300,Baner,18.552258,73.79187,Clinic,Dr. Mehta's Dental Care & Cure,True,Dr. Ripple Mehta is an experienced Periodontist & Implantologist with a special interest in smile designing. ,MBBS , MS - General Surgery , MCh - Neuro Surgery,,,,,True , True , True,,,,,B J Medical College Ahemdabad , B J Medical College Ahemdabad ," Grant Medical College and Sir JJ Hospital, Mumbai",,,,,1984 , 1987 , 1991,,,,,Pulmonologist,,,,,,,,,,,,Pulmonologist,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
